Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
641184	Truck	Convencional	   4.102,00 
110598	Truck	Convencional	   4.914,00 
571113	Truck	Convencional	   6.002,40 
631511	Truck	Convencional	   6.660,00 
133896	Truck	Convencional	   3.537,00 
278588	Truck	Convencional	   4.334,00 
306132	Truck	Convencional	   5.394,00 
331952	Truck	Convencional	   4.398,00 
458204	Truck	Convencional	   6.340,80 
517312	Truck	Convencional	   4.654,00 
344095	Truck	Convencional	   5.845,20 
474506	Truck	Convencional	   6.476,40 
273549	Truck	Convencional	   5.485,20 
339199	Truck	Convencional	   5.096,00 
514936	Truck	Convencional	   4.463,00 
449998	Truck	Convencional	   3.056,00 
979002	Truck	Convencional	   4.719,00 
689950	Truck	Convencional	   5.072,40 
452714	Truck	Convencional	   3.978,00 
565023	Truck	Convencional	   4.358,40 
943556	Truck	Convencional	   3.915,60 
281747	Truck	Convencional	   4.762,00 
985535	Truck	Convencional	   3.814,00 
595063	Truck	Convencional	   3.233,00 
897480	Truck	Convencional	   6.769,20 
737015	Truck	Convencional	   5.075,00 
760538	Truck	Convencional	   4.659,60 
201555	Truck	Convencional	   5.748,00 
152614	Truck	Convencional	   5.472,00 
311655	Truck	Convencional	   4.710,00 
179783	Truck	Convencional	   3.727,00 
357261	Truck	Convencional	   5.385,00 
419380	Truck	Convencional	   4.199,00 
210435	Truck	Convencional	   3.133,00 
372010	Truck	Convencional	   6.153,60 
119012	Truck	Convencional	   4.232,00 
653560	Truck	Convencional	   4.643,00 
209523	Truck	Convencional	   6.817,20 
379237	Truck	Convencional	   5.291,00 
886064	Truck	Convencional	   4.088,00 
246831	Truck	Convencional	   5.240,00 
419600	Truck	Convencional	   5.536,00 
319706	Truck	Convencional	   4.072,00 
503359	Truck	Convencional	   3.343,00 
813567	Truck	Convencional	   3.911,00 
671203	Truck	Convencional	   5.824,80 
817677	Truck	Convencional	   7.162,80 
358451	Truck	Convencional	   3.353,00 
680221	Truck	Convencional	   4.267,00 
630662	Truck	Convencional	   5.467,00 
298110	Truck	Convencional	   6.315,60 
644706	Truck	Convencional	   4.495,00 
213698	Truck	Convencional	   5.643,00 
183762	Truck	Convencional	   4.366,00 
105534	Truck	Convencional	   6.501,60 
338179	Truck	Convencional	   5.218,00 
453167	Truck	Convencional	   5.046,00 
587749	Truck	Convencional	   3.781,00 
876582	Truck	Convencional	   6.901,20 
561362	Truck	Convencional	   5.295,00 
531173	Truck	Convencional	   3.108,00 
674334	Truck	Convencional	   4.891,20 
804317	Truck	Convencional	   5.347,00 
866068	Truck	Convencional	   5.381,00 
998387	Truck	Convencional	   5.674,00 
699311	Truck	Convencional	   5.203,20 
530946	Truck	Convencional	   5.781,00 
880276	Truck	Convencional	   3.972,00 
770158	Truck	Convencional	   4.717,20 
710136	Truck	Convencional	   4.155,00 
844710	Truck	Convencional	   3.422,00 
509909	Truck	Convencional	   4.512,00 
107575	Truck	Convencional	   5.202,00 
618260	Truck	Convencional	   3.674,00 
960316	Truck	Convencional	   4.327,20 
589306	Truck	Convencional	   6.126,00 
551810	Truck	Convencional	   5.458,80 
985979	Truck	Convencional	   5.390,40 
613561	Truck	Convencional	   6.201,60 
525685	Truck	Convencional	   6.100,80 
697307	Truck	Convencional	   3.687,00 
756876	Truck	Convencional	   5.629,20 
397749	Truck	Convencional	   4.550,00 
864907	Truck	Convencional	   4.704,00 
339707	Truck	Convencional	   5.845,00 
380248	Truck	Convencional	   3.636,00 
907077	Truck	Convencional	   6.360,00 
145322	Truck	Convencional	   5.224,80 
625834	Truck	Convencional	   5.218,00 
325435	Truck	Convencional	   3.042,00 
297757	Truck	Convencional	   4.730,40 
524263	Truck	Convencional	   6.300,00 
126826	Truck	Convencional	   5.544,00 
380828	Truck	Convencional	   6.039,60 
816984	Truck	Convencional	   4.296,00 
885059	Truck	Convencional	   3.402,00 
326095	Truck	Convencional	   6.009,60 
224626	Truck	Convencional	   5.218,00 
893550	Truck	Convencional	   4.754,00 
826857	Truck	Convencional	   3.488,00 
631485	Truck	Convencional	   4.000,00 
205464	Truck	Convencional	   4.901,00 
119766	Truck	Convencional	   3.952,80 
127324	Truck	Convencional	   4.982,00 
282682	Truck	Convencional	   6.554,40 
342870	Truck	Convencional	   5.663,00 
984843	Truck	Convencional	   6.688,80 
168836	Truck	Convencional	   5.852,40 
961809	Truck	Convencional	   5.429,00 
500798	Truck	Convencional	   3.423,00 
746842	Truck	Convencional	   5.157,00 
260075	Truck	Convencional	   5.204,40 
712805	Truck	Convencional	   5.784,00 
251823	Truck	Convencional	   3.705,00 
109631	Truck	Convencional	   4.114,80 
838217	Truck	Convencional	   3.014,00 
310657	Truck	Convencional	   6.154,80 
228891	Truck	Convencional	   5.048,00 
721603	Truck	Convencional	   5.240,00 
213324	Truck	Convencional	   4.588,80 
339039	Truck	Convencional	   3.368,00 
560328	Truck	Convencional	   4.042,80 
649429	Truck	Convencional	   5.510,40 
408638	Truck	Convencional	   4.572,00 
617827	Truck	Convencional	   3.615,00 
635564	Truck	Convencional	   3.017,00 
383063	Truck	Convencional	   4.822,80 
793548	Truck	Convencional	   5.383,00 
165123	Truck	Convencional	   4.410,00 
990412	Truck	Convencional	   4.338,00 
471566	Truck	Convencional	   4.097,00 
655844	Truck	Convencional	   3.823,00 
819624	Truck	Convencional	   5.381,00 
258253	Truck	Convencional	   4.285,00 
750838	Truck	Convencional	   5.419,00 
462398	Truck	Convencional	   3.736,00 
691222	Truck	Convencional	   7.033,20 
830794	Truck	Convencional	   3.843,00 
791874	Truck	Convencional	   5.809,00 
292228	Truck	Convencional	   4.521,00 
370039	Truck	Convencional	   6.537,60 
827755	Truck	Convencional	   7.198,80 
885027	Truck	Convencional	   4.870,00 
992094	Truck	Convencional	   3.083,00 
947741	Truck	Convencional	   3.228,00 
542577	Truck	Convencional	   3.895,20 
432237	Truck	Convencional	   4.260,00 
847785	Truck	Convencional	   7.140,00 
283886	Truck	Convencional	   6.279,60 
473036	Truck	Convencional	   5.744,00 
777954	Truck	Convencional	   5.962,00 
451803	Truck	Convencional	   5.778,00 
898379	Truck	Convencional	   5.468,40 
204478	Truck	Convencional	   5.007,60 
815043	Truck	Convencional	   4.997,00 
556817	Truck	Convencional	   7.178,40 
326130	Truck	Convencional	   3.649,20 
280159	Truck	Convencional	   4.846,00 
700790	Truck	Convencional	   3.886,80 
877571	Truck	Convencional	   3.142,00 
203864	Truck	Convencional	   5.064,00 
375417	Truck	Convencional	   4.802,00 
892300	Truck	Convencional	   4.042,00 
902962	Truck	Convencional	   3.310,00 
252376	Truck	Convencional	   3.583,00 
480591	Truck	Convencional	   4.687,00 
544776	Truck	Convencional	   5.113,00 
321383	Truck	Convencional	   4.292,40 
908395	Truck	Convencional	   3.955,00 
740076	Truck	Convencional	   3.505,00 
363595	Truck	Convencional	   4.694,00 
937597	Truck	Convencional	   4.644,00 
323128	Truck	Convencional	   6.309,60 
696459	Truck	Convencional	   5.766,00 
458518	Truck	Convencional	   6.373,20 
149389	Truck	Convencional	   3.820,00 
986981	Truck	Convencional	   5.085,00 
422142	Truck	Convencional	   3.106,00 
886865	Truck	Convencional	   4.472,00 
574731	Truck	Convencional	   4.960,00 
188265	Truck	Convencional	   4.842,00 
866799	Truck	Convencional	   5.360,00 
763562	Truck	Convencional	   3.263,00 
606268	Truck	Convencional	   4.764,00 
245507	Truck	Convencional	   3.131,00 
540400	Truck	Convencional	   3.568,00 
850153	Truck	Convencional	   5.209,00 
346840	Truck	Convencional	   5.344,00 
539561	Truck	Convencional	   4.732,80 
673452	Truck	Convencional	   5.294,00 
168551	Truck	Convencional	   6.424,80 
816943	Truck	Convencional	   4.235,00 
540948	Truck	Convencional	   4.089,00 
912435	Truck	Convencional	   4.072,00 
787232	Truck	Convencional	   6.356,40 
765661	Truck	Convencional	   4.106,00 
892321	Truck	Convencional	   5.202,00 
829759	Truck	Convencional	   3.210,00 
395742	Truck	Convencional	   3.581,00 
709521	Truck	Convencional	   5.058,00 
771424	Truck	Convencional	   3.043,00 
417883	Truck	Convencional	   3.850,00 
995854	Truck	Convencional	   5.512,80 
942637	Truck	Convencional	   4.753,20 
522162	Truck	Convencional	   6.375,60 
633357	Truck	Convencional	   3.928,00 
927061	Truck	Convencional	   5.445,00 
637960	Truck	Convencional	   5.266,00 
378619	Truck	Convencional	   5.682,00 
426264	Truck	Convencional	   3.408,00 
454331	Truck	Convencional	   3.933,00 
904504	Truck	Convencional	   4.721,00 
522361	Truck	Convencional	   4.414,80 
372500	Truck	Convencional	   5.349,00 
158484	Truck	Convencional	   5.778,00 
300966	Truck	Convencional	   6.615,60 
872269	Truck	Convencional	   5.757,00 
757735	Truck	Convencional	   4.663,00 
576016	Truck	Convencional	   5.973,60 
671782	Truck	Convencional	   6.712,80 
735572	Truck	Convencional	   5.808,00 
701625	Truck	Convencional	   5.682,00 
313514	Truck	Convencional	   6.957,60 
415492	Truck	Convencional	   5.360,00 
485711	Truck	Convencional	   5.992,00 
283697	Truck	Convencional	   4.992,00 
969351	Truck	Convencional	   4.688,40 
959033	Truck	Convencional	   5.062,80 
249859	Truck	Convencional	   3.670,00 
615159	Truck	Convencional	   6.969,60 
768565	Truck	Convencional	   5.415,00 
354076	Truck	Convencional	   5.715,00 
895920	Truck	Convencional	   5.295,00 
334052	Truck	Convencional	   4.330,80 
674228	Truck	Convencional	   5.122,80 
282904	Truck	Convencional	   4.158,00 
267301	Truck	Convencional	   3.691,00 
742953	Truck	Convencional	   4.593,00 
872056	Truck	Convencional	   3.704,00 
859026	Truck	Convencional	   5.241,00 
150805	Truck	Convencional	   4.081,00 
721481	Truck	Convencional	   4.329,00 
328165	Truck	Convencional	   5.391,60 
467728	Truck	Convencional	   6.705,60 
944625	Truck	Convencional	   5.549,00 
480310	Truck	Convencional	   5.760,00 
330044	Truck	Convencional	   3.879,60 
719184	Truck	Convencional	   3.044,00 
925138	Truck	Convencional	   5.324,00 
977837	Truck	Convencional	   5.858,40 
852198	Truck	Convencional	   7.110,00 
714115	Truck	Convencional	   4.366,00 
564841	Truck	Convencional	   5.725,00 
831524	Truck	Convencional	   5.720,00 
220053	Truck	Convencional	   4.286,00 
992422	Truck	Convencional	   5.891,00 
197465	Truck	Convencional	   5.236,00 
747652	Truck	Convencional	   5.515,00 
259410	Truck	Convencional	   4.305,00 
507808	Truck	Convencional	   5.939,00 
369776	Truck	Convencional	   3.761,00 
160927	Truck	Convencional	   5.540,00 
886916	Truck	Convencional	   3.748,00 
457809	Truck	Convencional	   3.211,00 
162354	Truck	Convencional	   4.410,00 
433095	Truck	Convencional	   4.420,80 
470821	Truck	Convencional	   3.732,00 
565413	Truck	Convencional	   4.046,40 
920881	Truck	Convencional	   6.344,40 
581103	Truck	Convencional	   4.250,00 
341009	Truck	Convencional	   6.080,40 
519103	Truck	Convencional	   5.748,00 
354677	Truck	Convencional	   6.274,80 
644188	Truck	Convencional	   4.492,00 
857769	Truck	Convencional	   4.824,00 
274443	Truck	Convencional	   4.405,00 
141916	Truck	Convencional	   3.158,00 
673848	Truck	Convencional	   5.547,60 
372457	Truck	Convencional	   3.638,00 
278187	Truck	Convencional	   5.598,00 
197184	Truck	Convencional	   4.457,00 
937977	Truck	Convencional	   3.482,00 
932655	Truck	Convencional	   4.039,00 
794169	Truck	Convencional	   4.027,20 
802088	Truck	Convencional	   5.269,20 
614071	Truck	Convencional	   4.446,00 
684412	Truck	Convencional	   3.442,00 
392739	Truck	Convencional	   3.454,00 
102751	Truck	Convencional	   7.152,00 
293145	Truck	Convencional	   3.872,00 
423178	Truck	Convencional	   5.727,00 
198743	Truck	Convencional	   7.138,80 
981083	Truck	Convencional	   4.530,00 
372007	Truck	Convencional	   3.886,80 
289492	Truck	Convencional	   5.074,80 
103350	Truck	Convencional	   4.797,60 
412623	Truck	Convencional	   5.308,00 
793611	Truck	Convencional	   6.616,80 
107983	Truck	Convencional	   5.658,00 
329231	Truck	Convencional	   4.188,00 
226779	Truck	Convencional	   4.646,00 
292063	Truck	Convencional	   4.753,00 
282028	Truck	Convencional	   5.032,00 
636946	Truck	Convencional	   4.108,00 
808595	Truck	Convencional	   4.056,00 
584088	Truck	Convencional	   5.449,00 
924269	Truck	Convencional	   6.842,40 
468872	Truck	Convencional	   6.576,00 
802486	Truck	Convencional	   6.140,40 
204135	Truck	Convencional	   4.491,00 
839150	Truck	Convencional	   4.305,60 
901151	Truck	Convencional	   4.815,60 
933834	Truck	Convencional	   5.125,00 
144266	Truck	Convencional	   5.752,00 
153565	Truck	Convencional	   5.831,00 
230569	Truck	Convencional	   6.744,00 
607516	Truck	Convencional	   3.379,00 
871029	Truck	Convencional	   5.876,40 
855765	Truck	Convencional	   5.626,00 
747683	Truck	Convencional	   5.307,60 
852537	Truck	Convencional	   3.582,00 
902858	Truck	Convencional	   3.860,40 
740776	Truck	Convencional	   4.063,20 
417550	Truck	Convencional	   5.252,40 
874991	Truck	Convencional	   4.983,00 
123681	Truck	Convencional	   5.612,00 
666612	Truck	Convencional	   3.736,80 
678071	Truck	Convencional	   4.691,00 
881675	Truck	Convencional	   4.255,20 
259945	Truck	Convencional	   5.695,20 
396773	Truck	Convencional	   3.750,00 
637409	Truck	Convencional	   5.920,80 
164855	Truck	Convencional	   6.321,60 
137443	Truck	Convencional	   5.766,00 
696128	Truck	Convencional	   5.532,00 
526863	Truck	Convencional	   5.308,00 
875880	Truck	Convencional	   4.140,00 
207266	Truck	Convencional	   5.927,00 
923105	Truck	Convencional	   6.392,40 
400258	Truck	Convencional	   7.070,40 
129478	Truck	Convencional	   6.085,20 
983612	Truck	Convencional	   5.684,40 
924875	Truck	Convencional	   3.986,40 
122143	Truck	Convencional	   4.262,40 
542914	Truck	Convencional	   3.858,00 
544917	Truck	Convencional	   6.319,20 
324587	Truck	Convencional	   5.177,00 
330291	Truck	Convencional	   5.230,00 
981954	Truck	Convencional	   4.770,00 
508520	Truck	Convencional	   3.536,00 
408014	Truck	Convencional	   4.006,80 
166877	Truck	Convencional	   5.500,80 
636775	Truck	Convencional	   6.846,00 
723646	Truck	Convencional	   5.340,00 
322978	Truck	Convencional	   7.064,40 
568536	Truck	Convencional	   5.175,60 
666083	Truck	Convencional	   5.006,00 
806689	Truck	Convencional	   4.213,00 
482225	Truck	Convencional	   4.304,40 
990227	Truck	Convencional	   5.603,00 
817666	Truck	Convencional	   4.523,00 
326817	Truck	Convencional	   4.072,00 
510533	Truck	Convencional	   3.550,00 
776514	Truck	Convencional	   6.567,60 
722120	Truck	Convencional	   5.341,20 
658532	Truck	Convencional	   5.828,00 
506547	Truck	Convencional	   3.189,00 
828861	Truck	Convencional	   3.481,00 
336646	Truck	Convencional	   4.602,00 
160612	Truck	Convencional	   4.715,00 
823180	Truck	Convencional	   4.782,00 
913176	Truck	Convencional	   6.577,20 
520959	Truck	Convencional	   4.662,00 
442871	Truck	Convencional	   5.844,00 
836485	Truck	Convencional	   4.106,40 
485540	Truck	Convencional	   3.694,80 
797564	Truck	Convencional	   4.537,20 
935823	Truck	Convencional	   4.514,00 
242372	Truck	Convencional	   4.990,80 
869286	Truck	Convencional	   4.896,00 
247731	Truck	Convencional	   5.193,00 
478779	Truck	Convencional	   5.613,60 
181268	Truck	Convencional	   7.018,80 
838419	Truck	Convencional	   4.298,00 
599378	Truck	Convencional	   4.154,40 
676892	Truck	Convencional	   7.192,80 
125250	Truck	Convencional	   6.598,80 
716406	Truck	Convencional	   5.376,00 
363787	Truck	Convencional	   3.013,00 
419346	Truck	Convencional	   4.946,00 
844637	Truck	Convencional	   4.365,00 
887976	Truck	Convencional	   3.642,00 
105281	Truck	Convencional	   4.946,00 
869405	Truck	Convencional	   6.288,00 
404991	Truck	Convencional	   4.205,00 
657171	Truck	Convencional	   3.548,00 
708025	Truck	Convencional	   4.222,00 
495692	Truck	Convencional	   3.969,00 
120423	Truck	Convencional	   5.861,00 
369489	Truck	Convencional	   4.564,00 
277349	Truck	Convencional	   5.383,20 
372232	Truck	Convencional	   5.906,00 
332660	Truck	Convencional	   3.715,20 
314955	Truck	Convencional	   4.116,00 
343316	Truck	Convencional	   4.474,80 
316306	Truck	Convencional	   4.978,00 
690272	Truck	Convencional	   5.187,00 
655722	Truck	Convencional	   5.020,80 
742909	Truck	Convencional	   4.926,00 
361610	Truck	Convencional	   4.790,40 
130911	Truck	Convencional	   6.082,80 
399852	Truck	Convencional	   4.800,00 
550487	Truck	Convencional	   4.430,40 
682125	Truck	Convencional	   3.520,00 
656283	Truck	Convencional	   5.373,60 
579014	Truck	Convencional	   4.809,00 
717140	Truck	Convencional	   5.380,00 
976530	Truck	Convencional	   5.185,20 
431718	Truck	Convencional	   3.957,60 
187201	Truck	Convencional	   3.743,00 
749220	Truck	Convencional	   3.610,00 
979427	Truck	Convencional	   5.053,20 
204679	Truck	Convencional	   5.691,00 
118502	Truck	Convencional	   4.107,00 
826210	Truck	Convencional	   3.476,00 
977630	Truck	Convencional	   5.472,00 
594254	Truck	Convencional	   6.412,80 
398915	Truck	Convencional	   5.390,00 
409623	Truck	Convencional	   4.501,00 
815098	Truck	Convencional	   3.774,00 
193093	Truck	Convencional	   3.783,00 
780397	Truck	Convencional	   5.200,80 
621356	Truck	Convencional	   6.404,40 
724552	Truck	Convencional	   4.137,60 
861923	Truck	Convencional	   5.997,60 
668224	Truck	Convencional	   3.563,00 
966470	Truck	Convencional	   3.233,00 
593417	Truck	Convencional	   5.343,60 
915020	Truck	Convencional	   3.325,00 
700475	Truck	Convencional	   3.744,00 
357364	Truck	Convencional	   5.890,00 
926504	Truck	Convencional	   4.295,00 
141312	Truck	Convencional	   5.350,80 
286539	Truck	Convencional	   3.828,00 
236887	Truck	Convencional	   5.295,00 
494229	Truck	Convencional	   5.699,00 
839285	Truck	Convencional	   4.405,00 
750079	Truck	Convencional	   4.327,00 
686957	Truck	Convencional	   5.739,60 
231924	Truck	Convencional	   5.005,00 
714500	Truck	Convencional	   3.751,00 
388855	Truck	Convencional	   4.771,20 
286260	Truck	Convencional	   5.663,00 
235921	Truck	Convencional	   4.272,00 
954929	Truck	Convencional	   4.600,00 
732929	Truck	Convencional	   3.173,00 
982118	Truck	Convencional	   3.755,00 
